,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,price,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_duration,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,host_response_rate_buckets_100 %,host_response_rate_buckets_Below 100 %,host_response_rate_buckets_No response rate tracked,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within one or a few hours,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,property_type_Bed & Breakfast,cancellation_policy_strict
15539,False,True,False,2.0,2.0,False,2,1.0,1.0,1.0,1,2,1125,40.0,False,9,0.75,95.0,10.0,10.0,10.0,10.0,10.0,9.0,806.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
15540,True,True,True,2.0,2.0,True,6,1.0,3.0,4.0,6,3,7,349.0,False,4,0.38,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1721.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15541,True,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,100.0,False,10,0.8,100.0,10.0,10.0,10.0,10.0,10.0,9.0,663.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
15542,False,True,True,2.0,2.0,False,2,1.0,1.0,1.0,1,3,1125,30.0,True,1,0.12,80.0,8.0,10.0,6.0,8.0,8.0,8.0,946.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15543,False,True,False,1.0,1.0,True,4,1.5,1.0,2.0,2,1,11,25.0,False,38,3.33,93.0,10.0,9.0,10.0,10.0,10.0,9.0,2110.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15544,False,True,True,1.0,1.0,False,4,1.0,1.0,2.0,2,2,8,59.0,False,9,2.14,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1546.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15545,False,True,True,1.0,1.0,False,1,1.0,1.0,1.0,1,2,31,35.0,False,9,0.72,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2689.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15546,False,True,False,1.0,1.0,False,5,1.0,3.0,2.0,4,3,125,180.0,False,14,1.37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2311.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15547,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,7,18,45.0,False,3,0.34,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1172.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
15548,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,30,45.0,True,7,0.55,100.0,10.0,10.0,10.0,10.0,10.0,10.0,387.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
15549,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,60.0,False,14,1.1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2307.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15550,True,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,60.0,True,67,5.51,96.0,10.0,10.0,10.0,10.0,10.0,9.0,398.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15551,True,True,True,5.0,5.0,True,6,2.0,2.0,3.0,4,2,1124,120.0,True,49,4.41,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1848.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
15552,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,30,45.0,True,17,1.34,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1112.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15553,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,1,1125,50.0,False,1,0.08,80.0,4.0,6.0,10.0,10.0,10.0,10.0,931.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15554,False,True,False,1.0,1.0,False,3,2.0,1.0,1.0,1,2,1125,32.0,False,1,0.08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2158.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15555,False,True,False,1.0,1.0,True,1,2.0,1.0,1.0,1,4,1125,10.0,True,1,0.08,80.0,8.0,8.0,8.0,10.0,6.0,8.0,387.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15556,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,2,2,20,75.0,False,11,0.88,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1131.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15557,False,True,False,1.0,1.0,True,5,1.0,2.0,3.0,1,4,26,85.0,True,8,0.74,97.0,10.0,9.0,10.0,9.0,10.0,9.0,387.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15558,False,True,True,1.0,1.0,True,4,1.0,1.0,3.0,2,4,30,58.0,False,3,0.24,93.0,9.0,9.0,9.0,10.0,9.0,10.0,1291.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15559,False,True,False,1.0,1.0,True,5,2.0,3.0,4.0,4,2,1125,120.0,False,2,0.52,100.0,10.0,10.0,10.0,10.0,10.0,9.0,387.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15560,True,True,True,5.0,5.0,True,3,1.0,1.0,2.0,2,30,150,50.0,False,10,0.87,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2602.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15561,False,True,True,1.0,1.0,False,1,1.0,1.0,1.0,1,1,1125,11.0,False,2,0.16,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1291.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15562,True,True,False,2.0,2.0,False,2,1.0,1.0,1.0,1,2,1125,35.0,False,29,3.01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2276.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15563,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,80.0,True,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,847.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15564,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,5,28.0,False,37,2.98,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2235.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15565,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,4,48.0,False,17,2.25,89.0,9.0,8.0,9.0,9.0,9.0,9.0,943.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
15566,False,True,False,1.0,1.0,True,3,1.0,2.0,2.0,1,5,1125,40.0,True,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2412.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15567,False,True,False,1.0,1.0,True,5,1.0,3.0,3.0,4,5,1125,150.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1709.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
15568,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,3,4,45.0,False,5,0.4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,999.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15569,False,True,False,1.0,1.0,True,4,1.0,2.0,2.0,1,18,30,80.0,True,1,0.08,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1033.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15570,False,True,False,2.0,2.0,True,1,1.0,1.0,1.0,1,3,1125,45.0,False,1,0.18,80.0,10.0,10.0,10.0,10.0,10.0,6.0,1905.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
15571,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,10,75.0,False,5,0.4,96.0,10.0,9.0,10.0,10.0,10.0,10.0,386.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
15572,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,70.0,True,31,2.48,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1563.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15573,False,True,False,3.0,3.0,False,3,1.0,1.0,2.0,2,2,3,30.0,True,2,0.16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,644.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15574,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,1,3,1125,80.0,True,10,0.88,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2040.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15575,False,True,True,19.0,19.0,False,5,1.0,2.0,4.0,1,30,183,35.0,False,2,0.19,100.0,10.0,8.0,10.0,10.0,10.0,10.0,867.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15576,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,50.0,False,11,1.06,93.0,9.0,8.0,9.0,9.0,10.0,9.0,799.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15577,False,True,False,1.0,1.0,True,3,1.0,1.0,2.0,1,2,6,40.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1076.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15578,False,True,False,2.0,2.0,False,2,1.0,1.0,3.0,1,2,2,40.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,385.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15579,False,True,True,3.0,3.0,True,6,1.0,1.0,3.0,1,1,4,28.0,True,103,8.13,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2111.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15580,False,True,False,1.0,1.0,True,6,1.0,2.0,3.0,4,1,1125,105.0,False,3,0.48,100.0,10.0,10.0,10.0,10.0,9.0,10.0,385.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15581,False,True,False,1.0,1.0,True,4,1.0,1.0,4.0,4,2,1125,65.0,True,2,0.18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,965.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
15582,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,3,30,35.0,True,8,0.67,93.0,10.0,9.0,10.0,10.0,9.0,9.0,385.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15583,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,2,150,1124,35.0,False,5,0.53,95.0,10.0,9.0,10.0,10.0,8.0,9.0,2087.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15584,False,True,False,1.0,1.0,True,4,1.0,2.0,4.0,3,3,3,29.0,False,8,1.26,88.0,9.0,9.0,9.0,9.0,10.0,9.0,946.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
15585,False,True,False,1.0,1.0,True,2,1.0,0.0,2.0,1,5,1124,35.0,False,9,0.77,94.0,9.0,9.0,9.0,10.0,9.0,9.0,385.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
15586,False,True,False,1.0,1.0,True,4,1.0,2.0,2.0,1,9,11,30.0,True,5,0.4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1281.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15587,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,4,10,28.0,True,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,586.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15588,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,4,9,65.0,False,1,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1066.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15589,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,65.0,True,4,0.38,90.0,10.0,10.0,10.0,10.0,9.0,10.0,567.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15590,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,29.0,False,5,0.64,92.0,10.0,10.0,10.0,10.0,10.0,10.0,1508.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
15591,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,4,1125,78.0,False,2,0.16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1357.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15592,True,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,2,7,14.0,True,33,2.7,96.0,10.0,9.0,10.0,10.0,10.0,10.0,384.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15593,True,True,False,2.0,2.0,True,2,1.0,1.0,1.0,1,3,15,40.0,False,15,1.2,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2087.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15594,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,2,30,25.0,True,3,0.23,90.0,9.0,9.0,10.0,9.0,8.0,8.0,391.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15595,False,True,False,1.0,1.0,True,3,1.0,1.0,2.0,1,4,20,33.0,True,4,0.31,100.0,10.0,10.0,10.0,10.0,8.0,10.0,455.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15596,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,55.0,True,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,720.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15597,False,True,False,1.0,1.0,False,4,1.0,1.0,2.0,1,3,1125,24.0,False,9,1.65,100.0,10.0,9.0,10.0,10.0,10.0,10.0,462.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15598,False,True,True,1.0,1.0,True,1,1.0,0.0,1.0,1,1,1125,69.0,False,5,0.96,92.0,10.0,10.0,10.0,10.0,10.0,9.0,663.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15599,False,True,True,1.0,1.0,False,2,1.0,2.0,2.0,1,1,5,28.0,True,1,0.08,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1298.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15600,False,True,False,1.0,1.0,False,3,1.0,1.0,2.0,1,1,40,60.0,False,9,0.75,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1569.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15601,False,True,False,2.0,2.0,True,6,1.0,3.0,3.0,1,2,90,75.0,True,18,1.53,94.0,10.0,10.0,10.0,9.0,10.0,10.0,1240.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15602,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,5,1125,35.0,True,4,0.33,90.0,10.0,10.0,10.0,9.0,8.0,9.0,384.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15603,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,2,10,30.0,False,11,1.41,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1329.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15604,True,True,False,12.0,12.0,True,12,2.0,4.0,6.0,8,1,181,300.0,True,40,3.7,95.0,10.0,9.0,10.0,10.0,9.0,9.0,385.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15605,True,True,False,12.0,12.0,True,16,3.0,6.0,10.0,12,1,190,500.0,True,39,3.61,97.0,10.0,10.0,10.0,10.0,9.0,9.0,385.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15606,True,True,False,12.0,12.0,True,8,1.0,2.0,4.0,4,1,182,111.0,True,30,2.78,94.0,9.0,10.0,10.0,10.0,9.0,9.0,385.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15607,True,True,False,12.0,12.0,True,8,1.0,2.0,4.0,4,1,185,60.0,True,34,3.15,98.0,10.0,10.0,10.0,10.0,10.0,9.0,385.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15608,False,True,False,2.0,2.0,True,5,1.0,2.0,3.0,2,4,1125,80.0,False,1,0.09,100.0,10.0,10.0,10.0,10.0,8.0,10.0,385.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
15609,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,4,8,80.0,False,2,1.22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1670.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15610,False,True,True,15.0,15.0,True,2,1.0,0.0,1.0,1,60,1125,35.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1681.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15611,False,True,False,1.0,1.0,False,4,1.0,2.0,2.0,1,5,12,85.0,True,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,390.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15612,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,120.0,False,6,1.62,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2360.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
15613,False,True,False,1.0,1.0,True,2,1.5,1.0,1.0,1,2,7,49.0,True,1,0.08,80.0,8.0,6.0,10.0,10.0,10.0,6.0,582.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
15614,False,True,True,12.0,12.0,True,3,1.0,0.0,2.0,1,2,1125,50.0,True,39,3.12,90.0,10.0,10.0,9.0,10.0,10.0,9.0,1358.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15615,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,5,10,13.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,383.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15616,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,1,4,1125,18.0,False,1,0.08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1060.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
15617,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,4,1125,90.0,True,2,0.21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,382.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
15618,True,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,26.0,False,70,5.69,95.0,10.0,10.0,10.0,10.0,10.0,10.0,382.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
15619,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1123,35.0,True,51,4.16,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1581.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15620,True,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,3,1125,30.0,True,29,2.86,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1732.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15621,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,4,1125,20.0,False,11,0.89,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1277.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
15622,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,31,29.0,False,11,0.89,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1291.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
15623,True,True,False,1.0,1.0,False,4,1.0,1.0,2.0,1,3,1125,75.0,True,25,3.04,97.0,10.0,10.0,10.0,9.0,10.0,10.0,519.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15624,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,1,100,19.0,False,25,2.15,92.0,10.0,8.0,9.0,10.0,9.0,9.0,2067.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
15625,False,True,True,1.0,1.0,False,3,1.0,1.0,1.0,2,2,1125,60.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1416.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
15626,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,2,10,30.0,False,7,0.61,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1808.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15627,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,3,25,30.0,False,12,0.98,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1559.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
15628,False,True,False,2.0,2.0,True,3,1.5,1.0,2.0,1,2,30,23.0,True,14,1.1,99.0,9.0,9.0,10.0,10.0,10.0,10.0,385.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15629,False,True,False,1.0,1.0,True,4,1.0,1.0,3.0,1,1,5,50.0,True,4,0.35,90.0,9.0,8.0,9.0,9.0,9.0,8.0,900.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15630,True,True,False,2.0,2.0,True,2,2.0,1.0,1.0,1,3,1125,25.0,False,25,2.48,98.0,10.0,10.0,10.0,10.0,9.0,10.0,525.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
15631,True,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,40.0,False,65,5.23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,870.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
15632,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,55.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1326.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15633,True,True,False,2.0,2.0,True,2,1.0,0.0,1.0,1,3,1125,65.0,True,14,1.2,99.0,9.0,10.0,10.0,10.0,10.0,9.0,381.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15634,False,True,True,1.0,1.0,True,1,1.0,0.0,1.0,1,2,1125,30.0,False,3,0.24,100.0,10.0,10.0,10.0,10.0,9.0,10.0,852.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
15635,False,True,False,1.0,1.0,True,1,1.0,0.0,1.0,1,1,1125,25.0,False,4,0.35,100.0,9.0,9.0,10.0,9.0,9.0,10.0,525.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15636,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,30.0,True,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1352.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15637,False,True,False,1.0,1.0,True,4,2.0,1.0,2.0,1,2,90,150.0,True,4,0.36,95.0,10.0,10.0,10.0,9.0,9.0,9.0,2020.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
15638,False,True,True,1.0,1.0,False,1,1.0,1.0,1.0,1,1,1125,60.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,1620.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
15639,False,True,False,6.0,6.0,True,2,1.0,1.0,2.0,1,2,30,84.0,False,20,1.6,91.0,10.0,10.0,10.0,10.0,10.0,9.0,2575.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
