,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,price,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_duration,property_type_Apartment,property_type_Bed & Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,host_response_rate_buckets_100 %,host_response_rate_buckets_Below 100 %,host_response_rate_buckets_No response rate tracked,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within one or a few hours,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,cancellation_policy_strict_14_with_grace_period
104,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,3,20,69.0,False,13,1.17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1453,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
105,False,True,False,4.0,4.0,True,2,1.0,1.0,1.0,1,2,1125,165.0,False,9,0.85,93.0,9.0,10.0,10.0,10.0,10.0,9.0,344,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
106,False,True,False,1.0,1.0,True,4,1.0,2.0,2.0,4,5,120,150.0,False,2,1.67,90.0,10.0,10.0,10.0,10.0,10.0,9.0,527,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
107,False,True,True,1.0,1.0,True,7,1.0,4.0,4.0,6,1,1125,267.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
108,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,10,87.0,False,6,0.41,97.0,10.0,10.0,10.0,10.0,9.0,10.0,611,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
109,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,2,1125,62.0,True,20,5.41,96.0,10.0,10.0,10.0,10.0,9.0,10.0,115,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
110,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,2,1125,110.0,False,6,0.22,97.0,10.0,10.0,9.0,9.0,10.0,10.0,900,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
111,False,True,True,1.0,1.0,True,6,2.0,3.0,3.0,1,4,14,250.0,False,6,0.16,90.0,9.0,10.0,9.0,10.0,10.0,10.0,1296,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
112,True,True,True,2.0,2.0,True,6,1.0,2.0,2.0,2,2,1125,150.0,False,14,0.54,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1638,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
113,False,True,True,1.0,1.0,True,7,2.0,3.0,4.0,2,2,1125,300.0,False,3,0.18,93.0,9.0,9.0,9.0,9.0,9.0,9.0,2059,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
114,False,True,False,1.0,1.0,True,2,1.0,0.0,1.0,1,1,1125,119.0,False,13,8.67,100.0,10.0,10.0,10.0,10.0,10.0,10.0,78,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
115,True,True,True,2.0,2.0,True,2,1.0,0.0,1.0,2,2,1125,175.0,False,148,5.77,99.0,10.0,10.0,10.0,10.0,10.0,10.0,867,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
116,True,True,True,1.0,1.0,True,6,2.0,2.0,2.0,3,4,1125,195.0,True,24,2.81,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1731,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
117,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,1,2,1125,145.0,False,4,1.11,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1388,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
118,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,1,2,1125,200.0,False,10,0.6,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1818,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
119,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,1,1125,90.0,False,42,2.45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,918,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
120,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,4,2,20,210.0,False,41,1.25,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1443,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
121,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,2,14,75.0,False,8,1.94,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2485,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
122,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,46.0,False,2,0.4,90.0,10.0,8.0,10.0,10.0,9.0,9.0,256,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
123,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,75.0,False,12,1.08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1146,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
124,False,True,True,8.0,8.0,True,6,1.0,3.0,3.0,6,1,1125,500.0,True,8,0.33,89.0,9.0,8.0,9.0,9.0,9.0,8.0,961,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
125,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,2,10,60.0,False,4,1.97,90.0,10.0,9.0,10.0,10.0,8.0,10.0,140,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
126,False,True,True,3.0,3.0,True,5,1.0,1.0,2.0,1,2,1125,130.0,True,66,4.25,90.0,9.0,9.0,10.0,10.0,9.0,9.0,640,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
127,False,True,True,2.0,2.0,True,6,1.5,2.0,3.0,4,2,1125,190.0,False,39,1.53,88.0,9.0,9.0,10.0,10.0,9.0,9.0,841,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
128,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,100.0,False,24,0.72,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1605,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
129,False,True,False,1.0,1.0,True,6,3.0,3.0,6.0,1,1,1125,450.0,False,2,0.13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,512,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
130,True,True,True,2.0,2.0,True,8,2.0,4.0,4.0,4,2,1125,399.0,False,18,0.8,99.0,10.0,10.0,10.0,10.0,10.0,10.0,716,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
131,True,True,True,5.0,5.0,True,5,1.0,2.0,2.0,4,1,270,350.0,False,13,0.24,98.0,10.0,9.0,10.0,10.0,9.0,9.0,2760,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
132,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,2,2,14,200.0,False,32,1.09,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1274,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
133,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,99.0,False,2,0.18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,428,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
134,False,True,False,1.0,1.0,True,6,2.0,3.0,4.0,1,3,1125,295.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,149,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
135,False,True,True,8.0,8.0,True,2,1.0,1.0,1.0,2,2,1125,107.0,False,20,0.84,81.0,9.0,8.0,9.0,9.0,8.0,8.0,961,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
136,False,True,True,2.0,2.0,True,1,1.0,1.0,1.0,1,1,7,69.0,False,18,1.16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,759,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
137,False,True,True,5.0,5.0,True,2,1.0,1.0,1.0,1,1,1125,76.0,True,57,4.68,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1341,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
138,True,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,2,200,75.0,False,48,6.15,95.0,10.0,9.0,10.0,10.0,10.0,10.0,293,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
139,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,1,1125,55.0,False,9,0.74,78.0,9.0,6.0,9.0,9.0,9.0,8.0,425,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
140,False,True,True,2.0,2.0,True,2,1.0,1.0,2.0,1,1,1125,65.0,False,2,1.25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,775,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
141,False,True,True,2.0,2.0,True,2,1.5,1.0,1.0,1,2,1125,59.0,False,1,0.91,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
142,True,True,True,3.0,3.0,True,2,1.0,1.0,1.0,1,2,30,88.0,False,5,0.86,96.0,10.0,10.0,10.0,10.0,10.0,10.0,776,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
143,False,True,True,1.0,1.0,True,5,2.0,4.0,3.0,3,6,34,164.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1816,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
144,False,True,True,3.0,3.0,True,2,1.0,0.0,1.0,1,2,1125,90.0,True,139,6.77,93.0,9.0,10.0,10.0,10.0,9.0,9.0,640,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
145,False,True,True,1.0,1.0,True,4,2.0,2.0,2.0,1,5,1125,185.0,False,4,0.15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1304,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
146,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,80.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,294,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
147,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,105.0,False,21,3.46,91.0,9.0,10.0,10.0,10.0,9.0,9.0,499,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
148,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,90.0,False,192,5.58,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1638,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
149,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,3,31,100.0,False,115,1.9,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
150,True,True,True,4.0,4.0,False,2,1.0,1.0,1.0,1,1,1125,100.0,False,10,0.6,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1306,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
151,False,True,True,1.0,1.0,True,5,1.5,2.0,3.0,1,2,1125,200.0,False,11,0.75,100.0,10.0,10.0,10.0,10.0,10.0,10.0,449,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
152,False,True,True,2.0,2.0,True,8,1.5,4.0,4.0,6,4,1125,300.0,False,2,0.05,100.0,10.0,10.0,9.0,10.0,9.0,9.0,1386,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
153,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,60.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,999,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
154,False,True,True,2.0,2.0,True,6,1.0,3.0,3.0,6,1,1125,319.0,False,6,0.63,100.0,10.0,10.0,10.0,10.0,10.0,10.0,320,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
155,True,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,2,21,85.0,False,91,2.29,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1416,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
156,False,True,True,1.0,1.0,True,2,2.0,1.0,1.0,1,1,1125,70.0,False,10,3.13,74.0,9.0,8.0,9.0,8.0,8.0,9.0,302,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
157,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,50.0,False,2,0.46,60.0,6.0,6.0,8.0,10.0,10.0,6.0,133,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
158,False,True,True,1.0,1.0,True,4,1.0,1.0,1.0,0,3,1125,119.0,False,14,0.47,86.0,8.0,8.0,10.0,10.0,9.0,9.0,1730,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
159,False,True,True,2.0,2.0,True,3,1.0,1.0,2.0,2,1,1125,125.0,False,2,1.36,100.0,10.0,10.0,10.0,10.0,10.0,10.0,563,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
160,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,7,53.0,True,5,2.05,80.0,6.0,7.0,10.0,8.0,9.0,9.0,75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
161,True,True,True,2.0,2.0,True,4,1.0,1.0,1.0,1,1,1125,125.0,False,13,0.5,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1638,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
162,False,True,False,1.0,1.0,False,6,2.5,4.0,4.0,5,3,13,199.0,True,1,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,86,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
163,False,True,True,2.0,2.0,True,4,1.0,2.0,2.0,4,2,90,205.0,False,14,0.3,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1429,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
164,False,True,True,1.0,1.0,True,5,1.0,2.0,2.0,2,4,1125,114.0,False,8,0.56,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1694,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
165,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,30,75.0,False,131,4.45,98.0,10.0,10.0,10.0,10.0,10.0,10.0,889,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
166,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,3,365,185.0,False,8,0.29,86.0,9.0,10.0,10.0,10.0,10.0,9.0,2316,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
167,True,True,True,4.0,4.0,True,2,1.0,1.0,1.0,2,1,10,75.0,True,150,6.2,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1736,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
168,False,True,True,2.0,2.0,True,4,2.5,2.0,2.0,2,3,1125,180.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,776,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
169,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,70.0,False,5,1.06,96.0,10.0,9.0,10.0,10.0,10.0,10.0,164,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
170,True,True,True,3.0,3.0,True,2,1.0,1.0,2.0,2,2,90,150.0,False,71,5.74,96.0,10.0,10.0,10.0,10.0,9.0,9.0,524,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
171,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,1,1,21,120.0,False,10,0.49,96.0,10.0,10.0,9.0,10.0,9.0,10.0,1473,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
172,False,True,False,1.0,1.0,True,2,2.0,1.0,1.0,1,14,1125,92.0,False,1,0.79,100.0,10.0,10.0,10.0,10.0,10.0,10.0,767,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
173,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,0,3,30,84.0,False,6,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,490,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
174,False,True,True,2.0,2.0,True,4,1.0,2.0,2.0,4,2,14,200.0,False,29,1.14,89.0,9.0,9.0,9.0,10.0,9.0,9.0,1064,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
175,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,0,2,15,115.0,False,70,3.14,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1106,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
176,False,True,True,2.0,2.0,False,1,1.0,1.0,1.0,1,1,14,49.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,563,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
177,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,1125,95.0,False,25,2.12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,505,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
178,False,True,False,1.0,1.0,True,6,1.0,4.0,4.0,1,3,9,275.0,False,1,0.03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1029,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
179,True,True,True,1.0,1.0,True,9,1.0,4.0,4.0,4,2,1125,230.0,False,75,3.85,97.0,10.0,10.0,10.0,10.0,9.0,10.0,662,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
180,False,True,True,1.0,1.0,True,4,1.0,1.0,4.0,3,2,29,130.0,False,59,4.55,99.0,10.0,10.0,10.0,10.0,10.0,10.0,792,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
181,False,True,True,8.0,8.0,True,5,1.0,2.0,3.0,4,3,185,192.0,True,20,1.81,93.0,10.0,10.0,10.0,10.0,8.0,9.0,2211,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
182,False,True,False,1.0,1.0,True,5,1.0,3.0,4.0,1,2,1125,175.0,True,99,5.39,85.0,9.0,8.0,9.0,10.0,8.0,9.0,605,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
183,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,1,1125,70.0,False,2,0.11,80.0,10.0,8.0,9.0,10.0,9.0,8.0,1064,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
184,True,True,True,1.0,1.0,True,2,1.5,1.0,1.0,1,5,45,65.0,False,6,0.95,100.0,10.0,10.0,10.0,10.0,10.0,10.0,863,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
185,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,1,1125,100.0,False,1,0.39,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1421,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
186,False,True,False,1.0,1.0,True,3,1.0,1.0,1.0,1,1,1125,185.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,483,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
187,False,True,True,1.0,1.0,True,10,2.5,5.0,5.0,4,5,1125,250.0,False,3,0.22,87.0,9.0,9.0,9.0,10.0,7.0,9.0,1745,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
188,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,1,1125,110.0,False,3,0.17,93.0,10.0,10.0,10.0,10.0,9.0,9.0,860,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
189,False,True,True,1.0,1.0,True,5,1.5,2.0,3.0,1,1,1125,150.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1069,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
190,False,True,True,3.0,3.0,True,6,1.0,2.0,4.0,1,2,1125,168.0,True,23,5.61,89.0,9.0,10.0,10.0,9.0,8.0,9.0,640,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
191,True,True,True,4.0,4.0,True,2,1.0,1.0,1.0,2,1,10,60.0,True,169,6.94,98.0,10.0,9.0,10.0,10.0,9.0,10.0,1736,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
192,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,59.0,False,47,2.78,90.0,9.0,9.0,10.0,10.0,9.0,9.0,537,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
193,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,1,1,1125,60.0,False,15,1.64,91.0,9.0,9.0,10.0,10.0,10.0,9.0,282,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
194,False,True,True,1.0,1.0,True,4,1.0,2.0,4.0,3,2,1125,145.0,True,7,1.69,94.0,10.0,10.0,10.0,9.0,10.0,10.0,145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
195,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,80.0,False,1,0.1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,316,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
196,True,True,True,2.0,2.0,False,3,1.0,1.0,2.0,1,2,30,114.0,True,127,5.08,97.0,10.0,10.0,10.0,10.0,10.0,10.0,784,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
197,False,True,False,4.0,4.0,True,2,1.0,1.0,1.0,2,2,1125,170.0,False,2,0.42,80.0,9.0,10.0,10.0,10.0,10.0,8.0,344,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
198,False,True,True,1.0,1.0,True,6,2.0,2.0,2.0,1,3,14,240.0,False,108,2.25,95.0,10.0,10.0,10.0,9.0,10.0,9.0,1536,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
199,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,2,2,1125,150.0,False,5,0.14,95.0,10.0,9.0,9.0,9.0,9.0,8.0,1831,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
200,False,True,True,5.0,5.0,True,2,1.0,1.0,1.0,1,3,1125,69.0,False,11,0.88,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1341,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
201,False,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,3,180,80.0,False,18,0.38,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1429,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
202,True,True,True,2.0,2.0,True,2,1.0,1.0,1.0,1,1,7,85.0,False,62,1.46,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1419,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
203,False,True,True,2.0,2.0,True,4,1.0,1.0,2.0,2,1,120,75.0,False,58,3.59,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1871,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
204,False,True,True,2.0,2.0,True,4,1.0,2.0,2.0,1,1,1125,150.0,False,1,0.22,80.0,10.0,8.0,10.0,10.0,8.0,8.0,1421,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
205,False,True,True,2.0,2.0,True,2,2.0,1.0,1.0,0,1,1125,70.0,False,2,0.37,90.0,10.0,8.0,10.0,10.0,8.0,8.0,442,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
206,False,True,True,5.0,5.0,True,3,1.0,1.0,2.0,2,3,30,80.0,False,97,3.27,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1212,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
207,False,True,False,1.0,1.0,True,7,1.5,3.0,4.0,4,2,1125,225.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1187,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
208,False,True,True,2.0,2.0,True,4,1.0,2.0,2.0,4,3,365,225.0,False,8,0.21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1498,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
